ms=83724 od=79.63 cd=79.63 mind=79.57 maxd=79.65 dh=79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62,79.63,79.63, sh=79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62,79.63,79.63,
ms=84290 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62,79.63, sh=79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62,79.63,
ms=84861 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62, sh=79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,79.62,
ms=85425 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60, sh=79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,79.60,
ms=85990 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53, sh=79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,79.53,
ms=86554 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62, sh=79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,79.62,
ms=87117 od=79.61 cd=79.61 mind=79.57 maxd=79.64 dh=79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53, sh=79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,79.53,
ms=87682 od=79.61 cd=79.61 mind=79.57 maxd=79.64 dh=79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63, sh=79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,79.63,
ms=88245 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52, sh=79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,79.52,
ms=88809 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62, sh=79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,79.62,
ms=89410 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60, sh=79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,79.60,
ms=89975 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62, sh=79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,79.62,
ms=90538 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62, sh=79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,79.62,
ms=91102 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61, sh=79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,79.61,
ms=91667 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60, sh=79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,79.60,
ms=92231 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63, sh=79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,79.63,
ms=92796 od=79.60 cd=79.60 mind=79.57 maxd=79.64 dh=79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62, sh=79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,79.62,
ms=93361 od=79.63 cd=79.63 mind=79.57 maxd=79.64 dh=79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60, sh=79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,79.60,
ms=93933 od=80.07 cd=79.64 mind=79.57 maxd=79.64 dh=80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60, sh=80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,79.60,
ms=94498 od=80.04 cd=79.64 mind=79.57 maxd=79.64 dh=80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60, sh=80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,79.60,
ms=95061 od=79.62 cd=79.62 mind=79.57 maxd=79.64 dh=79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60, sh=79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,79.60,
ms=95632 od=79.61 cd=79.61 mind=79.59 maxd=79.64 dh=79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61, sh=79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,79.61,
ms=96203 od=79.63 cd=79.63 mind=79.58 maxd=79.65 dh=79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61, sh=79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,79.61,
ms=96768 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62, sh=79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,79.62,
ms=97339 od=79.60 cd=79.60 mind=79.57 maxd=79.65 dh=79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60, sh=79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,79.60,
ms=97904 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62, sh=79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,79.62,
ms=98474 od=79.68 cd=79.66 mind=79.57 maxd=79.66 dh=79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62, sh=79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,79.62,
ms=99074 od=79.68 cd=79.68 mind=79.53 maxd=79.73 dh=79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62, sh=79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,79.62,
ms=99645 od=79.61 cd=79.61 mind=79.53 maxd=79.73 dh=79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60, sh=79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,79.60,
ms=100216 od=79.60 cd=79.60 mind=79.53 maxd=79.73 dh=79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62, sh=79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,79.62,
ms=100781 od=80.05 cd=79.80 mind=79.48 maxd=79.80 dh=80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60, sh=80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,79.60,
ms=101346 od=79.60 cd=79.60 mind=79.48 maxd=79.80 dh=79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60, sh=79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,79.60,
ms=101911 od=79.62 cd=79.62 mind=79.50 maxd=79.80 dh=79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63, sh=79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,79.63,
ms=102476 od=80.05 cd=80.05 mind=79.23 maxd=80.24 dh=80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07, sh=80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,80.07,
ms=103042 od=80.05 cd=80.05 mind=79.23 maxd=80.24 dh=80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04, sh=80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,80.04,
ms=103606 od=79.61 cd=79.61 mind=79.50 maxd=79.80 dh=79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62, sh=79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,79.62,
ms=104177 od=79.68 cd=79.68 mind=79.50 maxd=79.80 dh=79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61, sh=79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,79.61,
ms=104741 od=79.61 cd=79.61 mind=79.50 maxd=79.80 dh=79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63, sh=79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,79.63,
ms=105307 od=79.60 cd=79.60 mind=79.48 maxd=79.80 dh=79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61, sh=79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,79.61,
ms=105871 od=79.61 cd=79.61 mind=79.48 maxd=79.80 dh=79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60, sh=79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,79.60,
ms=106436 od=80.05 cd=80.05 mind=79.22 maxd=80.25 dh=80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61, sh=80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,79.61,
ms=107001 od=80.05 cd=80.05 mind=78.95 maxd=80.70 dh=80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68, sh=80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,79.68,
ms=107565 od=79.63 cd=79.63 mind=78.95 maxd=80.70 dh=79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68, sh=79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,79.68,
ms=108165 od=79.63 cd=79.63 mind=78.95 maxd=80.70 dh=79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61, sh=79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,79.61,
ms=108730 od=79.61 cd=79.61 mind=78.95 maxd=80.70 dh=79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60, sh=79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,79.60,
ms=109295 od=79.63 cd=79.63 mind=78.95 maxd=80.70 dh=79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05, sh=79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,80.05,
ms=109857 od=33.36 cd=79.23 mind=79.23 maxd=80.24 dh=33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60, sh=33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,79.60,
ms=110421 od=79.69 cd=79.69 mind=79.22 maxd=80.26 dh=79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62, sh=79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,79.62,
ms=110992 od=79.63 cd=79.63 mind=79.22 maxd=80.26 dh=79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05, sh=79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,80.05,
ms=111556 od=79.61 cd=79.61 mind=79.49 maxd=79.80 dh=79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05, sh=79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,80.05,
ms=112120 od=79.61 cd=79.61 mind=79.55 maxd=79.71 dh=79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61, sh=79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,79.61,
ms=112691 od=79.63 cd=79.63 mind=79.55 maxd=79.71 dh=79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68, sh=79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,79.68,
ms=113260 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61, sh=79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,79.61,
ms=113829 od=80.05 cd=79.73 mind=79.53 maxd=79.73 dh=80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60, sh=80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,79.60,
ms=114398 od=79.61 cd=79.61 mind=79.53 maxd=79.73 dh=79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61, sh=79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,79.61,
ms=114966 od=79.68 cd=79.68 mind=79.49 maxd=79.80 dh=79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05, sh=79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,80.05,
ms=115532 od=79.69 cd=79.69 mind=79.49 maxd=79.80 dh=79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05, sh=79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,80.05,
ms=116096 od=79.79 cd=79.79 mind=79.49 maxd=79.80 dh=79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63, sh=79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,79.63,
ms=116660 od=80.06 cd=79.82 mind=79.48 maxd=79.82 dh=80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63, sh=80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,79.63,
ms=117266 od=79.61 cd=79.61 mind=79.48 maxd=79.82 dh=79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61, sh=79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,79.61,
ms=117837 od=79.61 cd=79.61 mind=79.48 maxd=79.82 dh=79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63, sh=79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,79.63,
ms=118401 od=79.63 cd=79.63 mind=79.48 maxd=79.82 dh=79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36, sh=79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,33.36,
ms=118965 od=77.13 cd=79.48 mind=79.48 maxd=79.82 dh=77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69, sh=77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,79.69,
ms=119529 od=60.68 cd=79.49 mind=79.49 maxd=79.80 dh=60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63, sh=60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,79.63,
ms=120094 od=79.69 cd=79.69 mind=79.48 maxd=79.82 dh=79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61, sh=79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,79.61,
ms=120666 od=79.63 cd=79.63 mind=79.48 maxd=79.82 dh=79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61, sh=79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,79.61,
ms=121236 od=79.63 cd=79.63 mind=79.48 maxd=79.82 dh=79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63, sh=79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,79.63,
ms=121802 od=80.05 cd=79.95 mind=79.41 maxd=79.95 dh=80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61, sh=80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,79.61,
ms=122367 od=79.61 cd=79.61 mind=79.41 maxd=79.95 dh=79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05, sh=79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,80.05,
ms=122932 od=79.61 cd=79.61 mind=79.48 maxd=79.82 dh=79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61, sh=79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,79.61,
ms=123496 od=79.61 cd=79.61 mind=79.48 maxd=79.82 dh=79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68, sh=79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,79.68,
ms=124061 od=79.61 cd=79.61 mind=79.48 maxd=79.82 dh=79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69, sh=79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,79.69,
ms=124626 od=79.71 cd=79.71 mind=79.47 maxd=79.84 dh=79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79, sh=79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,79.79,
ms=125190 od=79.61 cd=79.61 mind=79.53 maxd=79.73 dh=79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06, sh=79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,80.06,
ms=125753 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61, sh=79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,79.61,
ms=126318 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61, sh=79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,79.61,
ms=126912 od=70.84 cd=79.58 mind=79.58 maxd=79.65 dh=70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63, sh=70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,79.63,
ms=127475 od=60.26 cd=76.49 mind=76.49 maxd=81.51 dh=60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13, sh=60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,77.13,
ms=128039 od=79.61 cd=79.61 mind=79.58 maxd=79.65 dh=79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68, sh=79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,60.68,
ms=128610 od=79.63 cd=79.63 mind=79.58 maxd=79.65 dh=79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69, sh=79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,79.69,
ms=129174 od=79.59 cd=79.59 mind=79.58 maxd=79.65 dh=79.59,79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63, sh=79.59,79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,79.63,
ms=129739 od=79.61 cd=79.61 mind=79.60 maxd=79.63 dh=79.61,79.59,79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63, sh=79.61,79.59,79.63,79.61,60.26,70.84,79.61,79.61,79.61,79.71,79.61,79.61,79.61,79.61,80.05,79.63,
